//12V
-6000	700	710
-4000	1190	1195
-2000	1647	1650
0	2101	2103
2000	2543	2555
4000	3010	3014
6000	3442	3446

//27V
-26000	581	592
-24000	703	711	
-20000	951	1015
-16000	1186	1240
-12000	1416	1458
-8000	1645	1674
-4000	1869	1891
0	2113	2117
4000	2314	2333
8000	2534	2547
12000	2755	2762
16000	2983	2978
20000	3182	3177
24000	3389	3384
