//12V
-12000	0	0
0	2162	2153
192	2200	2189
384	2240	2233
576	2283	2300
769	2350	2325
961	2375	2400
1153	2415	2408
1346	2459	2475
1538	2600	2500
1730	2546	2550
1923	2590	2583
2115	2635	2630
2307	2680	2675
2500	2723	2715
2692	2767	2760
2884	2812	2802
3076	2856	2850
3269	2900	2890
3461	2945	2934
3653	2988	2978
3846	3033	3022
4038	3077	3065
4230	3120	3111
4423	3165	3155
4615	3208	3200
4807	3252	3243
5000	3295	3287
5192	3340	3330
5384	3384	3373
5576	3427	3415
5769	3472	3458
5961	3514	3501
6153	3550	3538
6346	3578	3565
6538	3596	3584
6730	3610	3599
6923	3623	3611
7115	3631	3622
7307	3640	3631
7500	3643	3638
7692	3654	3641
7884	3659	3651
8076	3670	3656
8269	3670	3660
8461	3673	3664
8653	3676	3663
8846	3679	3666
9038	3681	3670
9230	3684	3675
9423	3685	3677
9615	3688	3679
9807	3689	3679
9999	3690	3680
10192	3691	3682
10384	3693	3684
10576	3694	3685
10769	3695	2000
10961	3697	3687
11153	3698	3688
11346	3696	3687
11538	3700	3695
12000	4096	4096
//27V
-27000	0	0
0	2143	2145
192	2151	2144
384	2200	2155
576	2200	2165
769	2182	2200
961	2190	2200
1153	2202	2197
1346	2213	2225
1538	2223	2218
1730	2255	2229
1923	2251	2240
2115	2255	2255
2307	2267	2259
2500	2275	2300
2692	2286	2281
2884	2296	2295
3076	2306	2350
3269	2350	2320
3461	2327	2321
3653	2337	2350
3846	2350	2343
4038	2375	2353
4230	2400	2363
4423	2380	2374
4615	2390	2385
4807	2450	2395
5000	2410	2406
5192	2421	2415
5384	2431	2450
5576	2450	2408
5769	2454	2475
5961	2463	2465
6153	2473	2475
6346	2484	2500
6538	2493	2489
6730	2505	2500
6923	2516	2510
7115	2526	2520
7307	2536	2530
7500	2546	2550
7692	2557	2552
7884	2567	2562
8076	2600	2575
8269	2600	2583
8461	2600	2592
8653	2610	2603
8846	2620	2613
9038	2631	2625
9230	2642	2640
9423	2652	2650
9615	2700	2700
9807	2675	2665
9999	2684	2676
10192	2695	2701
10384	2710	2698
10576	2715	2707
10769	2725	2718
10961	2735	2641
11153	2750	2738
11346	2757	2749
11538	2768	2759
11730	2778	2769
11923	2789	2781
12115	2800	2800
12307	2810	2802
12499	2820	2821
12692	2831	2825
12884	2841	2833
13076	2900	2843
13269	2925	2853
13461	2872	2865
13653	2883	2874
13846	2894	2885
14038	2910	2895
14230	2920	2906
14423	2930	2916
14615	2935	2927
14807	2946	2937
14999	2957	2950
15192	2968	2958
15384	3000	2969
15576	2988	2979
15769	2998	2990
15961	3009	3001
16153	3050	3025
16346	3030	3026
16538	3050	3031
16730	3051	3042
16923	3061	3055
17115	3100	3062
17307	3083	3073
17499	3100	3100
17692	3101	3095
17884	3113	3110
18076	3125	3150
18269	3136	3127
18461	3146	3140
18653	3156	3200
18846	3165	3157
19038	3200	3168
19230	3187	3201
19423	3200	3200
19615	3209	3200
19807	3250	3215
19999	3229	3221
20192	3240	3231
20384	3249	3240
20576	3259	3251
20769	3271	3261
20961	3280	3275
21153	3290	3282
21346	3301	3300
21538	3257	3303
21730	3325	3320
21923	3333	3322
22115	3322	3335
22307	3400	3344
22499	3364	3355
22692	3380	3365
22884	3385	3375
23076	3395	3385
23269	3408	3396
23461	3416	3406
23653	3427	3417
23846	3437	3427
24038	3448	3437
24230	3459	3447
24423	3470	3457
24615	3480	3468
24807	3490	3478
24999	3500	3489
25192	3510	3498
25384	3521	3508
25576	3531	3518
25769	3541	3529
25961	3551	3538
27000	4096	4096
