//12V
-12000	0	0
-4807	1053	1200
-4326	1353	1156
-3846	1353	1266
-3365	1384	1375
-2884	1492	1483
-2403	1617	1592
-1923	1717	1707
-1442	1947	1857
-961	1932	1922
-480	2232	2047
0	2159	2152
480	2359	2253
961	2459	2378
1442	2476	2470
1923	2586	2585
2403	2697	2691
2884	2804	2797
3365	2915	2906
3846	3025	3016
4326	3132	3124
4807	3243	3234
5288	3351	3341
5769	3461	3449
6250	3559	3547
6730	3610	3600
7211	3639	3628
7692	3660	3648
8173	3672	3661
8653	3682	3671
9134	3687	3678
9615	3694	3683
10096	3699	3686
10576	3699	3689
11057	3703	3694
11538	3706	3696
12000	4096	4096
//27V
-27000	0	0
-4807	1880	1875
-4326	1910	1897
-3846	2010	1927
-3365	1869	1948
-2884	1984	1975
-2403	2034	2015
-1923	2059	2040
-1442	2062	2060
-961	2088	2085
-480	2188	2136
0	2142	2135
480	2165	2159
961	2191	2185
1442	2241	2220
1923	2242	2238
2403	2317	2288
2884	2294	2293
3365	2321	2315
3846	2346	2340
4326	2396	2367
4807	2397	2392
5288	2422	2418
5769	2449	2448
6250	2475	2384
6730	2501	2496
7211	2527	2531
7692	2553	2551
8173	2580	2574
8653	2606	2600
9134	2633	2626
9615	2658	2651
10096	2684	2701
10576	2710	2704
11057	2737	2755
11538	2787	2756
12019	2789	2782
12500	2815	2832
12980	2842	2834
13461	2867	2859
13942	2894	2817
14423	2920	2911
14903	2946	2961
15384	2971	2986
15865	3001	3011
16346	3026	3061
16826	3051	3041
17307	3081	3067
17788	3102	3093
18269	3127	3120
18750	3154	3147
19230	3179	3172
19711	3206	3202
20192	3231	3223
20673	3258	3248
21153	3283	3275
21634	3243	3301
22115	3335	3326
22596	3360	3376
23076	3387	3377
23557	3413	3403
24038	3439	3453
24519	3466	3453
25000	3491	3479
25480	3517	3505
25961	3542	3530
27000	4096	4096
