//12V
-12000	0	0
-4807	3340	3235
-4615	3200	3192
-4423	3250	3149
-4230	3125	3103
-4038	3150	3060
-3846	3025	3015
-3653	2980	3050
-3461	2950	2928
-3269	2893	2884
-3076	2654	2850
-2884	2827	2800
-2692	2770	2760
-2499	2719	2711
-2307	2675	2670
-2115	2630	2625
-1923	2585	2579
-1730	2541	2550
-1538	2498	2491
-1346	2565	2449
-1153	2450	2406
-961	2365	2361
-769	2169	2317
-576	2300	2275
-384	2250	2250
-192	2200	2200
0	2160	2160
192	2200	2301
384	2250	2275
576	2281	2273
769	2324	2325
961	2367	2400
1153	2412	2425
1346	2456	2500
1538	2499	2500
1730	2545	2536
1923	2602	2580
2115	2631	2635
2307	2507	2675
2500	2719	2750
2692	2575	2800
2884	2815	2825
3076	2875	2700
3269	2895	2900
3461	2938	2928
3653	3005	2971
3846	3100	3050
4038	3070	3058
4230	3121	3150
4423	3155	3149
4615	3200	3190
4807	3243	3250
5000	3287	3300
5192	3330	3320
5384	3373	3364
5576	3417	3406
5769	3462	3500
5961	3504	3495
6153	3543	3531
6346	3571	3564
6538	3592	3585
6730	3608	3604
6923	3620	3619
7115	3633	3629
7307	3640	3639
7500	3653	3647
7692	3655	3655
7884	3660	3642
8076	3666	3665
8269	3680	3678
8461	3677	3670
8653	3682	3670
8846	3684	3690
9038	3686	3676
9230	3690	3695
9423	3691	3685
9615	3695	3690
9807	3698	3690
9999	3700	3689
10192	3698	2000
10384	3700	2000
10576	3705	3701
10769	3704	3695
10961	3701	3700
11153	3711	3705
11346	3713	3710
11538	3713	3712
12000	4096	4096
//27V
-27000	0	0
-4807	2364	2393
-4615	2350	2380
-4423	2377	2375
-4230	2375	2325
-4038	2357	2352
-3846	2346	2341
-3653	2336	2330
-3461	2326	2320
-3269	2316	2311
-3076	2305	2300
-2884	2305	2289
-2692	2286	2279
-2499	2275	2269
-2307	2230	2258
-2115	2253	2250
-1923	2201	2238
-1730	2188	2228
-1538	2211	2217
-1346	2213	2208
-1153	2202	2196
-961	2200	2140
-769	2185	2175
-576	2170	2170
-384	2162	2154
-192	2150	2134
0	2142	2098
192	2152	2144
384	2158	2155
576	2169	2166
769	2190	2167
961	2200	2185
1153	2201	2196
1346	2225	2206
1538	2223	2218
1730	2231	2228
1923	2243	2238
2115	2253	2249
2307	2263	2259
2500	2273	2275
2692	2302	2278
2884	2295	2289
3076	2309	2299
3269	2310	2275
3461	2350	2320
3653	2336	2335
3846	2346	2341
4038	2356	2351
4230	2366	2361
4423	2400	2351
4615	2390	2334
4807	2397	2393
5000	2395	2403
5192	2420	2413
5384	2428	2424
5576	2437	2432
5769	2450	2445
5961	2460	2455
6153	2466	2465
6346	2453	2476
6538	2491	2490
6730	2520	2497
6923	2512	2507
7115	2525	2517
7307	2530	2529
7500	2525	2538
7692	2550	2550
7884	2564	2559
8076	2600	2570
8269	2585	2566
8461	2596	2590
8653	2625	2605
8846	2625	2611
9038	2640	2607
9230	2638	2633
9423	2645	2641
9615	2660	2652
9807	2668	2675
9999	2680	2672
10192	2700	2682
10384	2701	2700
10576	2711	2703
10769	2725	2714
10961	2726	2706
11153	2700	2734
11346	2752	2745
11538	2763	2711
11730	2773	2766
11923	2784	2776
12115	2791	2800
12307	2805	2800
12499	2815	2808
12692	2825	2818
12884	2801	2825
13076	2850	2838
13269	2857	2833
13461	2870	2859
13653	2877	2875
13846	2888	2882
14038	2900	2890
14230	2935	2902
14423	2925	2911
14615	2925	2922
14807	2941	2932
14999	2960	2945
15192	2962	2955
15384	2975	2960
15576	2951	2973
15769	3000	2985
15961	3003	2995
16153	3014	3005
16346	3023	3008
16538	3034	3026
16730	3045	3037
16923	3055	3047
17115	3065	3056
17307	3075	3068
17499	3086	3078
17692	3100	3088
17884	3110	3099
18076	3117	3109
18269	3130	3125
18461	3138	3130
18653	3150	3141
18846	3158	3152
19038	3175	3160
19230	3180	3171
19423	3185	3184
19615	3205	3193
19807	3211	3204
19999	3220	3190
20192	3230	3224
20384	3245	3233
20576	3252	3244
20769	3262	3250
20961	3273	3265
21153	3283	3276
21346	3300	3285
21538	3304	3300
21730	3313	3305
21923	3325	3315
22115	3335	3325
22307	3345	3340
22499	3360	3347
22692	3367	3357
22884	3380	3367
23076	3387	3378
23269	3398	3388
23461	3408	3397
23653	3420	3409
23846	3429	3418
24038	3450	3429
24230	3450	3439
24423	3461	3449
24615	3471	3460
24807	3500	3470
24999	3492	3480
25192	3502	3488
25384	3525	3500
25576	3523	3510
25769	3533	3521
25961	3543	3530
27000	4096	4096
